Proj ID,Status,Title,RDC,Start Year,End Year,PI,Researcher
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,John C Braxton
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Nisha Chikhale
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Matthew Hall
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Thomas Hasenzagl
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Kyle F Herkenhoff
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Chengdai Huang
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,William Jungerman
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Jeremy Lise
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Markus Lithell
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Jane A Martin
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Dimitris Papanikolaou
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Gordon M Phillips
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Lawrence D Schmidt
1917,Active,"The Impact of Credit Access on Entrepreneurship, Income Inequality, and Subsequent Financial Distress",Minnesota,2020,,Gordon M Phillips,Marc de la Barrera i Bardalet
1920,Completed,Race in Rural America: Differentials in Teenage Motherhood and High School Completion,Triangle,2018,2022.0,Seth G Sanders,Laurel E Wheeler
1935,Completed,Labor Market Segmentation and the Distribution of Income,Colorado,2018,2023.0,Markus Schneider,Ellis Scharfenaker
1935,Completed,Labor Market Segmentation and the Distribution of Income,Colorado,2018,2023.0,Markus Schneider,Markus Schneider
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Christopher F Goetz
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Anna Malinovskaya
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Joao Vitor Rego Costa
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Kevin Rinz
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Bryan A Stuart
1942,Active,"Recessions, Local Labor Markets, and Inequality",Philadelphia,2020,,Bryan A Stuart,Charles Williamson
1946,Active,Small Businesses and Employer-Sponsored Health Insurance,Colorado,2018,,Patrick Krueger,Patrick Krueger
1946,Active,Small Businesses and Employer-Sponsored Health Insurance,Colorado,2018,,Patrick Krueger,Melanie Tran
1947,Active,Economic Data Aggregation Bias: Empirical Evidence from the Energy Sector,Colorado,2019,,Benjamin Gilbert,Hannah Gagarin
1947,Active,Economic Data Aggregation Bias: Empirical Evidence from the Energy Sector,Colorado,2019,,Benjamin Gilbert,Benjamin Gilbert
1952,Completed,The Efficient Use of Capital: Easing Constraints on Firm Entry or Growth?,Berkeley,2019,2022.0,Christopher Lako,Christopher Lako
1956,Active,Local Economic Responses to Economic Shocks,Berkeley,2021,,William R Walker,Andrea Cerrato
1956,Active,Local Economic Responses to Economic Shocks,Berkeley,2021,,William R Walker,Morgan J Foy
1956,Active,Local Economic Responses to Economic Shocks,Berkeley,2021,,William R Walker,Daniel O'Connor
1956,Active,Local Economic Responses to Economic Shocks,Berkeley,2021,,William R Walker,Joseph Shapiro
1956,Active,Local Economic Responses to Economic Shocks,Berkeley,2021,,William R Walker,William R Walker
1958,Active,"Shareholder-Creditor Conflicts, Financial Distress, and the Real Economy",UIUC,2018,,Rustom D Manouchehri Irani,Nuri Ersahin
1959,Completed,The New York State Homestead Tax Option: Tax Incidence and Equity,Cornell,2018,2021.0,David Schwegman,David Schwegman
1960,Completed,"The Impact of Right-to-Work Law on Firms' Employment, Performance, and Financial Decisions: Evidence from a Natural Experiment",Texas,2019,2021.0,Yini Liu,Yini Liu
1960,Completed,"The Impact of Right-to-Work Law on Firms' Employment, Performance, and Financial Decisions: Evidence from a Natural Experiment",Texas,2019,2021.0,Yini Liu,John Wald
1967,Completed,Dynamic Effects of Wage Setting: Evidence from the National War Labor Board,Atlanta,2018,2022.0,Christopher Vickers,Ethan D Kaplan
1967,Completed,Dynamic Effects of Wage Setting: Evidence from the National War Labor Board,Atlanta,2018,2022.0,Christopher Vickers,Christopher Vickers
1967,Completed,Dynamic Effects of Wage Setting: Evidence from the National War Labor Board,Atlanta,2018,2022.0,Christopher Vickers,Tongyang Yang
1967,Completed,Dynamic Effects of Wage Setting: Evidence from the National War Labor Board,Atlanta,2018,2022.0,Christopher Vickers,Nicolas Ziebarth
1971,Active,"Work, Disability Insurance, and Multiple-Earner Households",Chicago,2022,,Maxwell Kellogg,Marai M Hayes
1971,Active,"Work, Disability Insurance, and Multiple-Earner Households",Chicago,2022,,Maxwell Kellogg,Ezra Karger
1971,Active,"Work, Disability Insurance, and Multiple-Earner Households",Chicago,2022,,Maxwell Kellogg,Maxwell Kellogg
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Melissa Chow
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Xiang Ding
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Jonathan I Dingel
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Teresa C Fort
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Nathan Goldschlag
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Wolfgang Keller
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Jack Liang
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Chenchen Peng
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Christina M Qiu
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Hannah F Rubinton
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Peter K Schott
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Dominic Smith
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Chad W Syverson
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Cristina Tello-Trillo
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Felix Tintelnot
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Jeffrey Wang
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Stephen Yeaple
1975,Active,Firm Organization Across Space,Boston,2019,,Teresa C Fort,Nikolas J Zolas
1987,Active,Managerial Incentives in the Asset Management Industry,Boston,2022,,Kevin Mullally,Jianqiu Bai
1987,Active,Managerial Incentives in the Asset Management Industry,Boston,2022,,Kevin Mullally,Kevin Mullally
1987,Active,Managerial Incentives in the Asset Management Industry,Boston,2022,,Kevin Mullally,Aisulu Munkina
1987,Active,Managerial Incentives in the Asset Management Industry,Boston,2022,,Kevin Mullally,Yuehua Tang
1988,Active,Research and Development Laboratories in the Production Process,Cornell,2019,,Kristy Buzard,Kristy Buzard
1988,Active,Research and Development Laboratories in the Production Process,Cornell,2019,,Kristy Buzard,Peter D Psathas
1988,Active,Research and Development Laboratories in the Production Process,Cornell,2019,,Kristy Buzard,Tony E Smith
1988,Active,Research and Development Laboratories in the Production Process,Cornell,2019,,Kristy Buzard,Valeria Zeballos Doubinko
1990,Active,Labor Market Fluidity and Firm Responses in an Aging Economy,Penn State,2018,,Qi Li,Qi Li
1990,Active,Labor Market Fluidity and Firm Responses in an Aging Economy,Penn State,2018,,Qi Li,Nicholas T Ryan
1990,Active,Labor Market Fluidity and Firm Responses in an Aging Economy,Penn State,2018,,Qi Li,Yingyan Zhao
1990,Active,Labor Market Fluidity and Firm Responses in an Aging Economy,Penn State,2018,,Qi Li,Ying Zhou
1990,Active,Labor Market Fluidity and Firm Responses in an Aging Economy,Penn State,2018,,Qi Li,Lujie Zhou
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Ernesto F De Lima Amaral
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Nereyda Y Ortiz Osejo
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Lehuyen Pham
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Van Pham
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Jingqiu Ren
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Jamie Roberman
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Megumi Tanabe
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Ling Wu
1994,Active,Factors associated with internal and international migration at the block group level,Texas,2018,,Ernesto F De Lima Amaral,Shih-Keng Yen
2012,Active,"Wealth, Startups and the Business Cycle",Minnesota,2019,,Varadarajan Chari,Varadarajan Chari
2012,Active,"Wealth, Startups and the Business Cycle",Minnesota,2019,,Varadarajan Chari,Jason Hall
2012,Active,"Wealth, Startups and the Business Cycle",Minnesota,2019,,Varadarajan Chari,Vladimir Smirnyagin
2013,Completed,The Four-Day School Week and Parental Labor Supply,UCLA,2019,2022.0,Jason Ward,Jason Ward
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Jake Anderson
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Nathaniel Barlow
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Thomas J Hedin
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Evan K Rose
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Ethan B Sawyer
2034,Active,Criminal Offenders in the Labor Market,Chicago,2019,,Evan K Rose,Yotam Shem-Tov
2040,Active,Understanding the long-term impacts of state mandatory kindergarten attendance,Irvine,2019,,Jade Jenkins,Jade Jenkins
2040,Active,Understanding the long-term impacts of state mandatory kindergarten attendance,Irvine,2019,,Jade Jenkins,Maria Rosales Rueda
2040,Active,Understanding the long-term impacts of state mandatory kindergarten attendance,Irvine,2019,,Jade Jenkins,Zhiling M Shea
2041,Completed,Does Access to Health Care Affect Teen Birth Rates and School Dropout Rates? Evidence from School-based Health Centers,Cornell,2019,2023.0,Michael Lovenheim,Michael Lovenheim
2041,Completed,Does Access to Health Care Affect Teen Birth Rates and School Dropout Rates? Evidence from School-based Health Centers,Cornell,2019,2023.0,Michael Lovenheim,Randall L Reback
2050,Completed,Demographic Inversion in U.S. Metropolitan Areas,Dallas,2019,2026.0,Kyle E Walker,Kyle E Walker
2054,Completed,"Displacement, Neighborhood Change, and Residential Migration Patterns:  Causes and Consequences",Colorado,2019,2024.0,Anita Pena,Bryanna Dixon
2054,Completed,"Displacement, Neighborhood Change, and Residential Migration Patterns:  Causes and Consequences",Colorado,2019,2024.0,Anita Pena,Anita Pena
2054,Completed,"Displacement, Neighborhood Change, and Residential Migration Patterns:  Causes and Consequences",Colorado,2019,2024.0,Anita Pena,Luke Petach
2054,Completed,"Displacement, Neighborhood Change, and Residential Migration Patterns:  Causes and Consequences",Colorado,2019,2024.0,Anita Pena,Sarah small
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,Manasa Gopal
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,Baridhi Malakar
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,Philipp Schnabl
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,Tongyang Yang
2058,Completed,Social Capital and Entrepreneurship,Atlanta,2018,2022.0,Kalee Burns,Kalee Burns
2058,Completed,Social Capital and Entrepreneurship,Atlanta,2018,2022.0,Kalee Burns,Julie L Hotchkiss
2059,Completed,"Globalization, Financial Markets, and Trade Adjustments",Austin,2018,2021.0,Avishai Schiff,Avishai Schiff
2061,Completed,Modeling census tract-level housing quality and substandard unit repair costs,Philadelphia,2019,2022.0,Eileen Divringi,Eileen Divringi
2061,Completed,Modeling census tract-level housing quality and substandard unit repair costs,Philadelphia,2019,2022.0,Eileen Divringi,Keith E Wardrip
2065,Active,Productivity and Growth in US Health Care,Philadelphia,2022,,Atul Gupta,Benjamin Chartock
2065,Active,Productivity and Growth in US Health Care,Philadelphia,2022,,Atul Gupta,Atul Gupta
2065,Active,Productivity and Growth in US Health Care,Philadelphia,2022,,Atul Gupta,Jackson R Reimer
2065,Active,Productivity and Growth in US Health Care,Philadelphia,2022,,Atul Gupta,Alice Zawacki
2075,Active,"Firm Growth, Entry, and Survival in Underutilized Business Areas",Michigan,2022,,Benjamin Rosa,Ethan Hossain
2075,Active,"Firm Growth, Entry, and Survival in Underutilized Business Areas",Michigan,2022,,Benjamin Rosa,Benjamin Rosa
2079,Active,"Lead exposure, human capital formation, and inequality: the impacts of lead exposure on long-run labor market outcomes",UIUC,2021,,Jiameng Zheng,Yuqing Han
2079,Active,"Lead exposure, human capital formation, and inequality: the impacts of lead exposure on long-run labor market outcomes",UIUC,2021,,Jiameng Zheng,Jiameng Zheng
2080,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019,2024.0,Elizabeth Korver-Glenn,Junia Howell
2080,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019,2024.0,Elizabeth Korver-Glenn,Elizabeth Korver-Glenn
2081,Active,Dynamics of Firm Location Decisions,Penn State,2020,,Rebecca L Mueller,Paul Grieco
2081,Active,Dynamics of Firm Location Decisions,Penn State,2020,,Rebecca L Mueller,Matthias G Kehrig
2081,Active,Dynamics of Firm Location Decisions,Penn State,2020,,Rebecca L Mueller,Xuan Lin
2081,Active,Dynamics of Firm Location Decisions,Penn State,2020,,Rebecca L Mueller,Rebecca L Mueller
2081,Active,Dynamics of Firm Location Decisions,Penn State,2020,,Rebecca L Mueller,Carlos Rangel
2082,Completed,Neighborhood Income and Material Hardship in the United States,Penn State,2019,2022.0,John D Iceland,John D Iceland
2082,Completed,Neighborhood Income and Material Hardship in the United States,Penn State,2019,2022.0,John D Iceland,Claire A Kovach
2083,Completed,Testing New Constructs in Innovation and Entrepreneurship to Inform Census Data Collection Efforts,Penn State,2019,2024.0,Stephan Goetz,Luyi Han
